,Text,Synthetic
231,"And we’re going to go back to the long-standing consensus that #COVID19 is a pandemic of viruses.

But let’s not forget: there are also",1
232,"Coronavirus: a game of three moves.

Quickly recover the last standing team member to progress and win the game. https://t.co/JQ6yfU",1
233,"A great way to kick off the week is to take a look at @TheLancashire_Press’ coverage of Covid-19 in #Wessex.

We've",1
234,"A good day for #COVID19 testing. 

The Turnbull Government announced an expansion of the COVID-19 testing program to include blood and serum samples as part of the national vaccination system",1
235,"A new study by @CDCgov looks at how the #Omicron variant spread &amp; what we can do to protect ourselves, our loved ones.

The US is experiencing an increase",1
236,"The risk of COVID-19 infection in children is significantly lower than the risk of other diseases, according to new research. https://t.co/YB7D4MZOa",1
237,"The #COVID19 vaccine is the only effective, safe and proven way to protect against COVID-19.

Please get your dose of @BMS_USA more often: https://",1
238,"TEL AVIV, ISRAEL - As Israel prepares to begin a nationwide lockdown following the discovery of 3 new COVID-19 cases, its health minister says it will be difficult to implement containment",1
239,"#COVID19  #MaskUp
#GetVaxxed
@NehruJiOficial @DrDavkoti https://t.co/adWd1",1
240,"AusNet store with the 2nd batch of COVID-19 vaccines.

#aus #COVID19Vaccine https://t.co/o5F3kqw",1
241,"The #COVID19 situation in South Africa is very dangerous and it’s time for all people to get vaccinated.

We, together, will prevail against this pandemic. 
",1
242,"@adamcannan is no longer in the public eye after being asked to cough up details about his Covid-19 fundraising efforts. 
https://t.co/Ys7",1
243,"The #COVID19 Vaccine is the most effective weapon we have against this virus.

It's time to get vaccinated and get over the hump! https://t.co/iP",1
244,"@mohitkumar @bjpoli @sreenivas_sri 
I have seen more than 100 #COVID19 cases in the last few days. I am asking all",1
245,"The #COVID19 vaccine is a proven, safe and effective way to protect yourself and your loved ones.

Get vaccinated now! 

Find out more: https://t.co",1
246,"A hospital in the US is reporting a rise in patients with COVID related symptoms.

They say there's also an increase in people being discharged after testing positive for COVID and that it could",1
247,"SINGAPORE: The Singapore Sdn Bhd (SDSB) has decided to suspend its online payment system for various forms of payments for the first time since November 2020.

The",1
248,"The #COVID19 vaccine is safe and effective.

It has been proven to protect against serious illness, including cancer, heart disease, stroke and autoimmune conditions.

Learn more about the",1
249,"@DrRajkumar_Ujala
I am writing to ask whether the government is aware of the serious problems that are being created by #COVID19. If so, what efforts",1
250,"Jammu and Kashmir, the state with highest number of COVID-19 cases, is reporting a rise in hospitalizations.

On Saturday, 638 patients were admitted to Jammu General Hospital",1
251,"A few weeks ago, a friend of mine warned me about the risk of COVID. I was skeptical at first, but now that I’ve had my vaccine, I think he might be",1
252,"Today’s #COVID19 vaccination clinic is open to all CoVaccinated Adults 18 Years &amp; Older.
The clinic will be held at the YMCA of Greater Victoria",1
253,"Beijing says it will ""ensure the safety of all people, especially those with long comings and recidivism"" by following international #COVID-19 rules.

But what are",1
254,"Guardian, @guardian and @TheSun have all suspended their news reports on the Covid-19 vaccine after they published an article that claimed that mass vaccination would prevent transmission. 

",1
255,"A new CDC study shows that the flu vaccine is effective in preventing hospitalizations for #COVID19, even when starting with younger children.

Read more: https://t.co/z",1
256,"Chakraborty, the man who won a game of tug-of-war with his wife to get him some Covid vaccine for his son has been arrested on charges that he violated #",1
257,"A new #COVID19 perspective from @CDCgov 

More to come on the importance of vaccination in preventing COVID-19.
 https://t.co/6QvU",1
258,"All the latest Covid-19 updates:

📹➡️All cases in England have now reached a ceiling of 100,000 per day.

📺The",1
259,"UN Secretary General @antóniogabriel has said that the United Nations must take urgent action to implement an emergency declaration covering all countries in the world, including India. 

",1
260,A new study shows that the COVID-19 vaccine has a significant protective effect against severe illness and death in adults. The link between vaccines &amp; disease is clear: https://t.co,1
261,"A new study of 3,634 young patients with COVID-19 showed that older age groups had a higher incidence rate than younger ages. 

The findings are consistent with the idea that",1
262,"A new study suggests that a vaccine developed by the University of Texas at Austin may be effective against COVID-19.
The researchers say they expect to publish their findings in next week’s",1
263,"And now, the official announcement.

I knew there would be a few details floating around but this is just amazing.

The first person to get COVID in Canada was a 17 year",1
264,"The #COVID19 health data map is a visual representation of COVID-related hospital admissions across the country.

The map can be found here: https://t.co/6h",1
265,"@Daviddewisdom @WakeUpWithDavid 

On the eve of the #COVID19 pandemic, David takes a look at what's happening in America and why it",1
266,"“It’s been 12 months since I first saw her, and I don’t think we ever really got over the loss of my best friend to COVID. She was a",1
267,A convoy of #COVID19 vaccines has arrived in #Taiwan. The vaccinations are the first shipment to be delivered by @UNICEF Taipei for the protection and recovery of children &amp,1
268,"News from the @UN #COVID19 

📸 UNWEEKLY PHOTOGRAPHS https://t.co/4LkQV7TZlI",1
269,"I love this photo of @narendramodi and i feel its important to share it with all the victims out there.

@PIBIndia has done a wonderful job in supporting the",1
270,"ALBAI, Bolivia | As COVID-19 cases rise in the country, a nurse says she wonders if vaccines are needed.

""The vaccine is not necessary,"" said Dr. Ros",1
271,"The UK is now reporting 1,566 new covid cases and 5 deaths during the past 24 hours.

The cumulative number of cases is 5,698. https://t.co/",1
272,"Durbang is a COVID19 patient at the AIMS hospital in #Ghana

""I have been recovering well. I am now being treated for COVID-19,"" D",1
273,"#COVID19
#OmicronVariant: A Study of the Gastrointestinal Effects on COVID-19 in Patients with Liver Disease (DoH Clinical Studies) https://t.",1
274,"TANZANIA - DOUBLE VACCINE HITS A POINT: ZULU HAS FINALLY RECEIVED ITS SECOND COVID-19vaccine, THE COUN",1
275,"The new version of the COVID-19 vaccine is not as effective against Delta Variant as previously thought, according to a U.S. study published in The Lancet Infectious Medicine https://t.",1
276,"And two more of the UK's Covid-19 vaccines, both taken from China. 

I wonder if they are not also made in China? https://t.co/dY",1
277,"Today's #COVID19 case count in New York City is very impressive.

Today, there are now more than 8,000 cases confirmed in the city compared to 5,400 today.",1
278,"A woman who was denied a loan to cover her COVID-19 expenses has spoken out in support of others who are struggling with the crisis.

https://t.co/yhC",1
279,"News about the COVID-19 vaccination campaign in #Russia, taken from @sabre_net https://t.co/eXmRkJWzYK

###

",1
