,Text,Synthetic
230,"From @adam_hayes to @joshmccain, #Trump and his supporters are fighting tooth &amp; nail for the right-wing mainstream media's coverage with an eye",1
231,#Trump’s ‘top-secret’ #military plan to “destroy the US economy from within if he loses”: Report https://t.co/uMv,1
232,"For the first time in history, a third of Americans have voted for President #DonaldTrump.

#USElectionResults2020 
https://t.co/q7yKXfC",1
233,"It was a good #USElectionnight with a bunch of great results. 
But there is still lots to do in order to make sure this never happens again:
#Trump vs #B",1
234,"Those of us who have been following the #Trump administration through the first two years will know that it has been a very tough time.

I was at @realDonaldTrump's inauguration and another one with",1
235,"A #Biden victory would be a first for the Middle East, after Obama did it twice in 2016.
#Trump is not at this stage a winner but he has an opportunity, especially if",1
236,"The #Trump administration has re-imposed sanctions on Iran's oil export companies, raising fears of a collapse in the Iranian economy.
https://t.co/s1xQtJn",1
237,"The #Trump administration is trying to re-open the #Sudan refugee program, which was suspended in 2010 due to security concerns.
https://t.co/0GXe9",1
238,"The US election is over, but the #Trump campaign will keep on fighting in court.

@Gretchen_Williams talks to @David_Wright about the legal battle underway in Pennsylvania",1
239,"The #USElection results are in and the race for the White House is far from over.

#JoeBiden has an edge among likely voters  in key states, but President #DonaldTrump",1
240,"The US election is not over, says #Trump

#ElectionDay  #Vote2020 
https://t.co/aOmj8HJ7yA https://",1
241,"Today’s #Decision2020 is a story about the US President #DonaldTrump.

It’s about how he used his position of power to make it clear that he will not",1
242,"In the end, it's all about who will be president.

#trump #biden https://t.co/uKG8Xvk9Cq

###

",1
243,"The #Trump campaign has filed lawsuits in the states where his lead is fading and new polls indicate that he may be losing ground to Joe Biden.
#USElections2020 
https://t.",1
244,"In an astonishing move, @realDonaldTrump has been removed from the US electoral roll.

#USElectionResults #DonaldTrump 
https://t.co/0o25zJkKj",1
245,"The #Trump administration is on the verge of cracking down on the drug companies that profit from selling #covid_19 vaccines.

https://t.co/JZV7f",1
246,"The #Trump administration has ordered an investigation into the $250 million payment to a South Asian immigrant for disability services.

https://t.co/8wC1y6NkH",1
247,"Today @JoeBiden aims to fill up his image with donations from the rich and powerful, while #Trump is trying to raise money with ""ordinary people.""

The two are in a race",1
248,"A few weeks ago I wrote about the #Trump campaign's bizarre attempt to delete emails from a database that contained #Sanders' supporters.

Here are some of the documents that were deleted, and",1
249,"Powerful #Trump speech: https://t.co/aKDlN3mZkf

#MAGA #Trump2020 #VoteHimOut 

https://",1
250,"The #Trump administration's plan to make it harder for US citizens to travel abroad would not be a dead letter, says @Mick_Combe.

https://t.co/B",1
251,"The #WhiteHouse is in a panic.
You know the president wants to fire his replacement for the job and he's also trying to work out an impasse with Congress. That would be epic",1
252,"The #US election has been called and it’s going to be a bitter fight, but the outcome is not in doubt.

#USElection2020 
#Trump 
#",1
253,"The #Trump administration's plan to expand the US military presence in South Asia is likely to be a key part of President Donald Trump's final foreign policy speech on Thursday, his top adviser said.
",1
254,"This is the same guy who unashamedly lied about his political affiliation during #Trump’s campaign. 
What a difference between these two men... https://t.co/2",1
255,"The #Trump administration's plan to provide health care benefits and other perks to former military members who deserted is ""stunning,"" says @politico
 https://t.co/9tbq",1
256,"There is a lot of confusion on the #Trump campaign's side:

1) 
Who will pay for his legal fees? Will he be entitled to state-of-the-art",1
257,"SARATSKI: ""This is not a #Trump victory, it's an American defeat""

###

   ()

   ()

   ()

 āk",1
258,"@NickFauci: “I’ve been in the business of diagnosing #Covid19 for 40 years. I can tell you, we have found no link between those",1
259,"Jasper George, a senior fellow at the Hoover Institution in Los Angeles and a former deputy secretary of state under Presidents Jimmy Carter and Ronald Reagan, told @The_CNN_Show that #Trump's",1
260,"A new study from the University of Rochester, Rutgers and George Washington University, has found that #Trump supporters' college financial aid is less for African-American men than for white men.
https://",1
261,"Yahoo News' Chris Wallace: 'I'm not going to say that Donald Trump has been a bad president. I will say he's done some things wrong, and he needs to do more of",1
262,"The first #Trump rally was a resounding failure.

https://t.co/GZuJ7nR1lX

###

     



",1
263,"The #Trump administration has been caught red handed on the issue of COVID by China, says @FDA chief @DrSanjay_RK. 

https://t.co/",1
264,"You can bet your 5-year-old you will never see this coming. But @realDonaldTrump &amp; his minions are not playing games with the American people, they're planning to steal our democracy",1
265,"The #Trump campaign is asking a judge to halt the counting of mail-in ballots, saying those ballots are being illegally ""stolen"" from the #Pennsylvania offices and that the Democrats have been",1
266,"Scott Walker is the worst. #Wisconsin #Trump https://t.co/1M8yjNd2QJ

###

 



 	 ""The President's Lies",1
267,"@JohnBurchill @realDonaldTrump If you think #Trump is going to let this go, pray for all the other candidates.

###

 

 	

	 		@",1
268,"In response to #Trump’s ‘racist comments,’ this tweet by @realDonaldTrump: ""We are the least racist people in America. We don't need him telling us how to",1
269,"In #Georgia, #Trump has won by

#3.3 million votes – a margin of 5.1% of the total votes 

As per our calculations, Trump's lead",1
270,"The #Trump administration is planning to change the rules of the election in favor of Republican candidates, according to @David_Borger, a lawyer with offices in Washington and Dallas.

#",1
271,The #Trump administration is trying to pull back from the brink of a mass evacuation as millions of domestic and foreign travelers are forced to wait in line until their arrival. https://t.co/y,1
272,"@realDonaldTrump 
#Trump’s #ClimateChange plan is a disaster.
A $2 trillion tax hike for the wealthiest Americans, and an end to all climate change research. No amount",1
273,Sign up to vote early and you could be helping change history. #Elections2020 #VoteEarly #ElectionDay #Trump https://t.co/8mZY4kGup,1
274,"The #Trump administration is expected to announce a new trade deal with the European Union on Monday, according to a senior EU official.

https://t.co/RJ2hjY",1
275,"The #USElection2020 is far from over.

#Trump or #Biden?  Who can win the US midterm election?  What's the odds of a change in White House?",1
276,"The #Trump campaign is preparing for a legal battle over the election results in Pennsylvania, as it begins to seek recounts in several states. https://t.co/X9q3EfZ",1
277,"The picture is not the same as you think.
#Trump  has been in prison for years, but he's still a major candidate to win re-election. #BidenHarris2020 https",1
278,"The #Trump administration is preparing to lay off hundreds of thousands of workers, as the economy struggles and millions are unemployed.
https://t.co/i8Xo4mD0E",1
279,"From @the_sherlock:

#Trump campaign is trying to stop the counting of votes in #Detroit. 
https://t.co/vJlIxHV",1
280,"The #Trump campaign has filed lawsuits in several states accusing the #Biden campaign of violating election laws by using emails belonging to Trump
https://t.co/8GD7aYFv",1
281,"It’s almost time for #Trump supporters to get their #Pizza.

If you haven’t already, please click here for our FREE Trump Insult Guide! https://",1
282,Twitter suspends account belonging to #Trump supporter who posted “#Biden!” on the wrong Twitter page https://t.co/V7ycwGZaJF,1
283,"This is the same #Trump who recently said he would “never” accept anything less than a 2-1/2 million vote victory for him in re-election. 

https",1
284,"View this tweet from @realDonaldTrump https://t.co/T2NyLl3nJf

#Trump #DonaldTrump #PresidentTrump #election2020

###

 

",1
285,"Former #Trump campaign manager, Paul Manafort has been charged with bank fraud and tax evasion.

#TheNews 
https://t.co/2fVuY72z1O",1
286,"Former #Trump aide with ties to #Sudan confirms he had contact with the Islamic State https://t.co/F2rDxB3qOJ

###

 ",1
287,"Harrison Ford’s ‘The Legend of Donald Trump’ Is a Fake
 
@realDonaldTrump @VP #DonaldTrump https://t.co/Wl0KjPx",1
288,"#Trump is so bad for the environment. We’re going to have to change our habits and live a life that doesn’t involve him in any way. #DumpTrump
",1
289,"The #Trump administration will not be able to keep its promise of a “major criminal investigation” into the scandal-plagued #Covid19 pandemic, US President Trump said",1
